customer_id,first_name,last_name,email,city,state
C01950,Christina,Owens,angielewis@hotmail.com,Johnsonborough,SC
C01951,Meredith,Stewart,christinejohnson@gmail.com,Robertsside,WY
C01952,Heather,Thompson,bettycarter@yahoo.com,West Dawnhaven,ME
C01953,Paul,Manning,angelawood@gmail.com,Petersonton,LA
C01954,Michael,Mccann,danielle88@hotmail.com,West Jamesburgh,ID
C01955,Elizabeth,Oneill,mikayla20@martin-gomez.com,Lake Benjamin,WI
C01956,Tina,Peterson,ryanmolly@gmail.com,New Ashley,LA
C01957,Sharon,Chapman,kaylafranco@oneill-lopez.org,Port Michelle,WV
C01958,Kyle,Whitaker,daniel27@gmail.com,South Marcusfurt,OH
C01959,Tiffany,Butler,tricia36@hotmail.com,South Victoria,MT
C01960,Mary,Mckenzie,benjamin05@hotmail.com,Lake Danielstad,TN
C01961,Richard,Hicks,skennedy@hotmail.com,South Corytown,KY
C01962,Elizabeth,Robinson,tstone@yahoo.com,Vasquezfurt,SD
C01963,James,Pena,wagnersarah@hotmail.com,South Clairebury,SC
C01964,Ruben,Bailey,qpark@yahoo.com,Hamiltonfort,TX
C01965,Chad,Martinez,aaron30@gmail.com,Rojasview,FL
C01966,Jennifer,Cox,pottermartin@hotmail.com,New Rickbury,MT
C01967,Kristin,Booth,jasonsosa@green-butler.info,West Aprilville,AR
C01968,Laura,Ramos,christopher45@gmail.com,Port Michael,CA
C01969,Robin,Smith,oconnelljohn@chang-shepherd.net,Timothyhaven,MT
C01970,Alex,Miller,angela92@potter-perry.com,Brandyborough,WV
C01971,Emily,Owens,twatkins@haas-mccoy.org,Nicholasberg,NY
C01972,Richard,Martin,loripetty@hotmail.com,North Nicolefurt,MO
C01973,Joshua,Novak,yangvalerie@gmail.com,Stephanieside,MI
C01974,Shannon,Reed,ihenderson@fuller.com,Jacksonmouth,TX
C01975,Jennifer,Burton,smithtaylor@gmail.com,New Danafort,KS
C01976,Shannon,Brown,robin38@hotmail.com,New Erin,DC
C01977,Ernest,Martin,edowns@yahoo.com,Wrightborough,SD
C01978,Eric,Dudley,kaitlin30@oconnor-gonzalez.com,West Debra,IN
C01979,Thomas,Brooks,duartebrittany@perez-hernandez.com,Josephfurt,IA
C01980,James,Weber,justincarter@yahoo.com,Port Ashleyland,TX
C01981,Andrew,Olson,jkelley@carney.com,Kyletown,ME
C01982,Steven,Klein,conniepalmer@wright.biz,New Carrieshire,AZ
C01983,Kathleen,White,ramosjamie@hotmail.com,New Matthewville,UT
C01984,Cheryl,Brewer,kanderson@gmail.com,Whiteheadville,FL
C01985,Richard,Martin,allisonmaddox@hotmail.com,Summersland,GA
C01986,Jason,Walker,steven08@schaefer.com,Port Cameronborough,SD
C01987,Justin,Stein,phillipkirk@hotmail.com,Dillonview,KS
C01988,Emma,Blackwell,meganjones@wong.net,Portershire,OH
C01989,Victoria,Wright,edavis@webb-parks.com,South James,DE
C01990,David,Davis,matthew76@gmail.com,Gallaghertown,GA
